测试名称,准考证号,开始时间,结束时间,user_agent,client_ip,name
tsing/gy,2201314,2022-06-23T17:43:40.66+08:00,2022-06-23T18:23:57.271+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.132.79.196,大学生487
tsing/gy,2201315,2022-06-23T17:43:36.166+08:00,2022-06-23T18:23:47.755+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",220.115.159.0,大学生488
tsing/gy,2201316,2022-06-23T17:44:14.89+08:00,2022-06-23T18:27:11.214+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",220.115.159.30,大学生489
tsing/gy,2201317,2022-06-23T17:43:41.326+08:00,2022-06-23T18:19:44.171+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",220.115.159.1,大学生490
tsing/gy,2201318,2022-06-23T17:45:44.246+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",113.108.166.34,大学生491
tsing/gy,2201319,2022-06-23T17:44:03.664+08:00,2022-06-23T18:19:39.043+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",39.64.32.48,大学生492
tsing/gy,2201320,2022-06-23T17:44:06.524+08:00,2022-06-23T18:19:59.493+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",113.108.166.34,大学生493
tsing/gy,2201321,2022-06-23T17:43:56.892+08:00,2022-06-23T18:19:48.338+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",223.104.64.75,大学生494
tsing/gy,2201322,2022-06-23T17:43:49.413+08:00,2022-06-23T18:19:35.517+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",39.64.32.48,大学生495
tsing/gy,2201323,2022-06-23T17:43:40.355+08:00,2022-06-23T18:19:51.481+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",60.246.36.218,大学生496
tsing/gy,2201324,2022-06-23T17:44:12.922+08:00,2022-06-23T18:19:52.035+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",223.104.66.175,大学生497
tsing/gy,2201325,2022-06-23T17:43:53.441+08:00,2022-06-23T18:22:02.116+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",14.210.26.16,大学生498
tsing/gy,2201326,2022-06-23T17:54:39.869+08:00,2022-06-23T18:22:22.171+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.132.79.196,大学生499
tsing/gy,2201327,2022-06-27T15:22:14.436+08:00,2022-06-27T15:57:41.682+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",221.4.34.188,大学生500
tsing/gy,2201329,2022-06-27T15:21:58.42+08:00,2022-06-27T15:59:37.856+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",121.32.50.169,大学生501
tsing/gy,2201330,2022-06-27T15:22:33.3+08:00,2022-06-27T16:02:53.375+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.132.79.196,大学生502
tsing/gy,2201331,2022-06-27T15:22:17.538+08:00,2022-06-27T15:57:56.8+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",202.75.251.158,大学生503
tsing/gy,2201332,2022-06-27T15:23:24.935+08:00,2022-06-27T15:57:41.742+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.129.212.209,大学生504
tsing/gy,2201333,2022-06-27T15:23:27.555+08:00,2022-06-27T15:54:23.745+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",112.96.49.224,大学生505
tsing/gy,2201334,2022-06-27T15:23:46.246+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",117.136.41.87,大学生506
tsing/gy,2201335,2022-06-27T15:21:52.89+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.129.212.209,大学生507
tsing/gy,2201336,2022-06-27T15:22:46.107+08:00,2022-06-27T16:01:04.849+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",116.26.51.111,大学生508
tsing/gy,2201337,2022-06-27T15:22:39.968+08:00,2022-06-27T16:01:16.74+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",223.104.64.75,大学生509
tsing/gy,2201338,2022-06-27T15:22:21.144+08:00,2022-06-27T16:01:47.787+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",111.25.118.148,大学生510
tsing/gy,2201339,2022-06-27T15:22:41.03+08:00,2022-06-27T16:04:04.03+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",111.25.118.148,大学生511
tsing/gy,2201340,2022-06-27T15:22:39.686+08:00,2022-06-27T15:58:33.346+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",111.25.118.148,大学生512
tsing/gy,2201341,2022-06-27T15:22:16.472+08:00,2022-06-27T15:57:38.657+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",183.63.159.16,大学生513
tsing/gy,2201342,2022-06-27T15:22:38.086+08:00,2022-06-27T16:00:22.271+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.129.212.209,大学生514
tsing/gy,2201343,2022-06-27T15:22:25.098+08:00,2022-06-27T15:59:29.45+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",223.166.14.250,大学生515
tsing/gy,2201344,2022-06-27T15:22:22.264+08:00,2022-06-27T16:00:05.877+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",112.96.54.178,大学生516
tsing/gy,2201345,2022-06-27T15:22:19.644+08:00,2022-06-27T15:57:42.269+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.129.212.209,大学生517
tsing/gy,2201346,2022-06-27T15:22:02.307+08:00,2022-06-27T16:16:08.153+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",117.136.79.255,大学生518
tsing/gy,2201347,2022-06-27T15:22:52.704+08:00,2022-06-27T15:57:46.998+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",219.129.212.209,大学生519
tsing/gy,2201348,2022-06-27T15:22:18.959+08:00,2022-06-27T15:57:39.897+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",222.201.158.118,大学生520
tsing/gy,2201349,2022-06-27T15:22:00.306+08:00,2022-06-27T15:57:54.118+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",58.62.42.161,大学生521
tsing/gy,2201350,2022-06-27T15:22:42.621+08:00,2022-06-27T16:03:59.039+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",222.201.158.118,大学生522
tsing/gy,2201351,2022-06-27T15:22:23.756+08:00,2022-06-27T15:57:41.812+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",223.104.64.75,大学生523
tsing/gy,2201352,2022-06-27T15:22:31.148+08:00,2022-06-27T15:59:33.67+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",113.101.102.254,大学生524
tsing/gy,2201353,2022-06-27T15:22:14.849+08:00,2022-06-27T15:59:07.785+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",113.101.102.254,大学生525
tsing/gy,2201354,2022-06-27T15:22:05.446+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",113.101.102.254,大学生526
tsing/gy,2201355,2022-06-27T15:22:22.67+08:00,2022-06-27T15:57:50.305+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",113.101.102.254,大学生527
tsing/gy,2201356,2022-06-27T15:19:10.041+08:00,2022-06-27T16:02:54.3+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",219.132.79.196,大学生528
tsing/gy,2201357,2022-06-27T15:22:06.591+08:00,2022-06-27T15:57:42.271+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",60.246.36.218,大学生529
tsing/gy,2201358,2022-06-27T15:22:37.596+08:00,2022-06-27T16:12:25.202+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",118.212.213.41,大学生530
tsing/gy,2201369,2022-06-28T14:28:12.158+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",182.105.200.206,大学生531
tsing/gy,2201380,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",118.212.213.41,大学生532
tsing/gy,2201381,2022-06-24T17:16:56.164+08:00,2022-06-24T17:52:16.163+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",118.212.213.41,大学生533
tsing/gy,2201382,2022-06-24T17:16:47.021+08:00,2022-06-24T17:44:09.491+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",118.212.213.41,大学生534
tsing/gy,2201383,2022-06-24T17:16:45.386+08:00,2022-06-24T17:48:31.632+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",120.231.12.92,大学生536
tsing/gy,2201384,2022-06-24T17:17:18.255+08:00,2022-06-24T17:47:44.436+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",223.101.138.255,大学生537
tsing/gy,2201385,2022-06-24T17:17:09.381+08:00,2022-06-24T17:56:11.603+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.101.138.255,大学生538
tsing/gy,2201386,2022-06-24T17:17:03.053+08:00,2022-06-24T17:50:43.124+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.101.138.255,大学生539
tsing/gy,2201387,2022-06-24T17:17:03.861+08:00,2022-06-24T17:53:21.349+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.101.138.255,大学生540
tsing/gy,2201388,2022-06-24T17:17:04.732+08:00,2022-06-24T17:51:54.066+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",113.26.62.128,大学生541
tsing/gy,2201389,2022-06-24T17:17:06.698+08:00,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",113.26.62.128,大学生542
tsing/gy,2201390,2022-06-24T17:17:25.982+08:00,2022-06-24T17:53:07.433+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",113.26.62.128,大学生543
tsing/gy,2201391,2022-06-24T17:17:30.305+08:00,2022-06-24T17:44:46.094+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",113.26.62.128,大学生544
tsing/gy,2201392,2022-06-24T17:17:26.707+08:00,2022-06-24T17:54:09.419+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.70.40,大学生545
tsing/gy,2201393,2022-06-24T17:17:17.791+08:00,2022-06-24T17:58:05.511+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.70.40,大学生546
tsing/gy,2201394,2022-06-24T17:17:00.999+08:00,2022-06-24T17:40:18.419+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.70.40,大学生547
tsing/gy,2201395,2022-06-24T17:17:08.93+08:00,2022-06-24T17:47:14.969+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.100.237,大学生548
tsing/gy,2201396,2022-06-24T17:17:14.109+08:00,2022-06-24T17:43:30.56+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.100.237,大学生549
tsing/gy,2201397,2022-06-24T17:16:45.156+08:00,2022-06-24T17:53:27.948+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.104.67.68,大学生550
tsing/gy,2201398,2022-06-24T17:17:05.9+08:00,2022-06-24T17:53:52.954+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",60.246.36.218,大学生551
tsing/gy,2201399,2022-06-24T17:17:32.476+08:00,2022-06-24T18:03:27.996+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",58.44.236.116,大学生552
tsing/gy,2201400,2022-06-24T17:17:18.734+08:00,2022-06-24T18:03:24.9+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",60.246.36.218,大学生553
tsing/gy,2201401,2022-06-24T17:17:10.056+08:00,2022-06-24T17:57:25.823+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",60.246.36.218,大学生554
tsing/gy,2201402,2022-06-24T17:17:30.676+08:00,2022-06-24T17:58:30.662+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.12.210.209,大学生555
tsing/gy,2201403,2022-06-24T17:16:45.289+08:00,2022-06-24T17:55:54.062+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",58.44.236.47,大学生556
tsing/gy,2201404,2022-06-24T17:17:21.957+08:00,2022-06-24T17:50:53.957+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.12.214.167,大学生557
tsing/gy,2201405,2022-06-24T17:17:22.292+08:00,2022-06-24T17:49:40.202+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",202.75.251.165,大学生558
tsing/gy,2201406,2022-06-24T17:17:10.644+08:00,2022-06-24T17:45:30.892+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.12.214.167,大学生559
tsing/gy,2201407,2022-06-24T17:17:27.727+08:00,2022-06-24T17:52:10.748+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",223.166.14.250,大学生560
tsing/gy,2201408,2022-06-24T17:16:43.284+08:00,2022-06-24T17:50:49.13+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",202.75.251.165,大学生561
tsing/gy,2201409,2022-06-24T17:16:58.689+08:00,2022-06-24T17:52:44.125+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",60.246.36.218,大学生562
tsing/gy,2201410,2022-06-24T17:16:43.828+08:00,2022-06-24T17:46:53.847+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",60.246.36.218,大学生563
tsing/gy,2201411,2022-06-24T17:16:57.569+08:00,2022-06-24T17:45:09.659+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",202.75.251.165,大学生564
tsing/gy,2201412,2022-06-24T17:17:18.821+08:00,2022-06-24T17:49:26.112+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",58.243.254.202,大学生565
tsing/gy,2201413,2022-06-24T17:17:21.621+08:00,2022-06-24T18:04:32.778+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.100.237,大学生566
tsing/gy,2201414,2022-06-24T17:17:22.763+08:00,2022-06-24T17:45:16.071+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.100.237,大学生567
tsing/gy,2201415,2022-06-24T17:17:35.678+08:00,2022-06-24T18:09:00.733+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",112.96.100.237,大学生568
tsing/gy,2201416,2022-06-24T17:17:42.7+08:00,2022-06-24T18:03:32.281+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",120.208.230.111,大学生569
tsing/gy,2201417,2022-06-24T17:17:22.079+08:00,2022-06-24T17:42:07.211+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",120.208.230.111,大学生570
tsing/gy,2201418,2022-06-24T17:23:06.723+08:00,2022-06-24T17:55:10.52+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.208.230.111,大学生571
tsing/gy,2201419,,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.208.230.111,大学生572
tsing/gy,2201420,2022-06-24T17:21:48.582+08:00,2022-06-24T18:01:52.037+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.208.230.111,大学生573
tsing/gy,2201421,2022-06-24T17:23:35.727+08:00,2022-06-24T17:55:17.979+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.239.32.74,大学生574
tsing/gy,2201422,2022-06-24T17:22:03.772+08:00,2022-06-24T18:07:58.215+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",219.132.79.196,大学生575
tsing/gy,2201423,2022-06-24T17:22:03.413+08:00,2022-06-24T18:02:33.246+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",183.0.186.102,大学生576
tsing/gy,2201424,2022-06-24T17:21:55.108+08:00,2022-06-24T17:55:23.833+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",117.136.41.105,大学生577
tsing/gy,2201425,2022-06-24T17:22:38.326+08:00,2022-06-24T18:04:33.87+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",117.136.41.89,大学生578
tsing/gy,2201426,2022-06-24T17:22:09.101+08:00,2022-06-24T18:13:55.78+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",223.104.71.218,大学生579
tsing/gy,2201427,2022-06-24T17:21:32.147+08:00,2022-06-24T18:03:47.123+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",183.0.150.243,大学生580
tsing/gy,2201428,2022-06-24T17:21:05.996+08:00,2022-06-24T17:54:52.933+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",183.0.150.69,大学生581
tsing/gy,2201429,2022-06-24T17:21:59.299+08:00,2022-06-24T18:02:37.405+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",223.104.71.218,大学生582
tsing/gy,2201430,2022-06-24T17:25:20.905+08:00,2022-06-24T18:28:22.074+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",223.104.71.213,大学生583
tsing/gy,2201431,2022-06-24T17:22:28.186+08:00,2022-06-24T18:08:18.789+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.82.83.180,大学生584
tsing/gy,2201432,2022-06-24T17:22:13.962+08:00,2022-06-24T17:59:30.938+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",14.113.211.248,大学生585
tsing/gy,2201433,2022-06-24T17:22:33.662+08:00,2022-06-24T17:57:34.387+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.198.117.130,大学生586
tsing/gy,2201434,2022-06-24T17:26:00.033+08:00,2022-06-24T17:57:32.633+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",183.0.184.115,大学生587
tsing/gy,2201435,2022-06-24T17:21:51.468+08:00,2022-06-24T18:07:24.912+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",14.113.211.210,大学生588
tsing/gy,2201436,2022-06-24T17:21:57.477+08:00,2022-06-24T17:58:16.513+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",120.231.44.57,大学生589
tsing/gy,2201437,2022-06-24T17:21:59.488+08:00,2022-06-24T17:59:29.856+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",223.104.67.73,大学生590
tsing/gy,2201438,2022-06-24T17:22:23.962+08:00,2022-06-24T18:03:10.698+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",117.136.79.202,大学生591
tsing/gy,2201439,2022-06-24T17:22:02.131+08:00,2022-06-24T18:08:26.155+08:00,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36",14.25.173.81,大学生592
